,Nombre,Título,Fecha,Rating,Reviews,Tipo
1046,Mola,Delicioso Almuerzo RECOMENDADÍSIMO,23 de febrero de 2017,50,"Para tener un almuerzo fresco, con un excelente sabor y por un precio increíble, Mola es claramente la mejor opción de esa zona en Bogotá","RANGO DE PRECIOS
$ 4.000 - $ 17.000
TIPOS DE COMIDA
Internacional, Sudamericana, Colombiana
COMIDAS
Desayuno, Almuerzo, Cena"
1047,Katíos,Comida basura,15 de noviembre de 2020,10,La peor hamburguesa que he probado y no podido comer en mi vida La dejé intacta y la cobraron además llamaron a seguridad por haber tomado una foto de la hamburguesa,"TIPOS DE COMIDA
Colombiana, Española, Sudamericana
COMIDAS
Almuerzo
CARACTERÍSTICAS
Comida para llevar, Asiento, Acceso para silla de ruedas, Sirve alcohol, Servicio de mesa"
1048,Katíos,Tránsito en el aeropuerto,20 de abril de 2020,30,"En nuestra espera en el aeropuerto, fuimos a desayunar, con un capuchino de entrada y un buen desayuno con sus respectivas arepas y huevos fritos que nos gustó mucho. Buen servicio.El precio es algo caro, pero valió la pena","TIPOS DE COMIDA
Colombiana, Española, Sudamericana
COMIDAS
Almuerzo
CARACTERÍSTICAS
Comida para llevar, Asiento, Acceso para silla de ruedas, Sirve alcohol, Servicio de mesa"
1049,Katíos,"Bueno sitio para comer ajiaco, delicioso!",27 de enero de 2020,50,"Excelente presentación de ajiaco, muy buena bandeja paisa, regresamos cada vez que pasamos por el aeropuerto y es estupendo.","TIPOS DE COMIDA
Colombiana, Española, Sudamericana
COMIDAS
Almuerzo
CARACTERÍSTICAS
Comida para llevar, Asiento, Acceso para silla de ruedas, Sirve alcohol, Servicio de mesa"
1050,Katíos,Buena comida,11 de agosto de 2019,50,"Buenísima comida para despedirse de Colombia. La atención es muy buena, súper atentos, la comida y su sazón es excelente. Muy recomendado para probar el sabor colombiano.","TIPOS DE COMIDA
Colombiana, Española, Sudamericana
COMIDAS
Almuerzo
CARACTERÍSTICAS
Comida para llevar, Asiento, Acceso para silla de ruedas, Sirve alcohol, Servicio de mesa"
1051,Katíos,Terrible.,9 de julio de 2019,10,El Lagostin era camaron. Los vegetables salteados era solo aji rojo. El arroz de papel és terrible. Decepcionante e caro.,"TIPOS DE COMIDA
Colombiana, Española, Sudamericana
COMIDAS
Almuerzo
CARACTERÍSTICAS
Comida para llevar, Asiento, Acceso para silla de ruedas, Sirve alcohol, Servicio de mesa"
1052,Katíos,Absirdamente costoso,8 de mayo de 2019,30,Este como todos los restaurantes del aeropuerto son lugares muy costosos y la verdad no se preocupan porque sea una buena experiencia,"TIPOS DE COMIDA
Colombiana, Española, Sudamericana
COMIDAS
Almuerzo
CARACTERÍSTICAS
Comida para llevar, Asiento, Acceso para silla de ruedas, Sirve alcohol, Servicio de mesa"
1053,Restaurante Origene´s,Exquisita comida,27 de junio de 2020,50,"Estuve ocasionalmente y comí con mi familia, mi plato fue Pad Thai, pero creo que no lo he comido en otro restaurante es muy delicioso, le doy 10 sobre 10","RANGO DE PRECIOS
$ 9.000 - $ 20.900
TIPOS DE COMIDA
Japonesa, Peruana, Sushi, Asiática, Fusión, Sudamericana
COMIDAS
Almuerzo, Cena"
1054,Restaurante Origene´s,De almuerzo,24 de junio de 2020,50,"Excelente sitio la comida es lo primero muy buena, manejan mucha calidad en los productos. Cada uno de los platos que preparan se hacen con mucha dedicación","RANGO DE PRECIOS
$ 9.000 - $ 20.900
TIPOS DE COMIDA
Japonesa, Peruana, Sushi, Asiática, Fusión, Sudamericana
COMIDAS
Almuerzo, Cena"
1055,Restaurante Origene´s,Reunion,23 de junio de 2020,50,"Excelente comida y servicio, es un lugar agradable sencillo. La comida es muy fresca se prepara al instante el sushi es uno de los platos más apetecidos","RANGO DE PRECIOS
$ 9.000 - $ 20.900
TIPOS DE COMIDA
Japonesa, Peruana, Sushi, Asiática, Fusión, Sudamericana
COMIDAS
Almuerzo, Cena"
1056,DC Combos & More,🍔🍟🍕DCcombos,13 de enero de 2017,30,DCcombos es un lugar normal es buena la comida es bueno para ir contusión amigos y pasar la ocasión es cómodo tiene música está bien ambientado aunque se nota que al dueño le gustan los taxis y el color amarillo cuando vallan lo verán,"TIPOS DE COMIDA
Canadiense
COMIDAS
Desayuno, Almuerzo, Cena"
1057,DC Combos & More,Lo mejor,9 de julio de 2015,50,El mejor restaurante de Colombia lo mejor sus hamburguesas pizzas y papás DC fries 100 % recomendable. Cuando valla a Colombia de nuevo mi primera parada es DC combos,"TIPOS DE COMIDA
Canadiense
COMIDAS
Desayuno, Almuerzo, Cena"
1058,DC Combos & More,DC combos,8 de febrero de 2015,50,Delicioso recomiendo la hamburguesa guadalupe es super en combo y la monserrate trae de todo la atención es exelente lo recomiendo,"TIPOS DE COMIDA
Canadiense
COMIDAS
Desayuno, Almuerzo, Cena"
1059,DC Combos & More,Una gran selección de comida rápida,29 de diciembre de 2013,50,"lugar limpio y cómodo. una variedad increíble en el menú. Me encanta hamburguesas, ofrece opciones creativas. sabrosa comida, servicio cordial, el establecimiento está bien cuidado. Lo recomiendo!","TIPOS DE COMIDA
Canadiense
COMIDAS
Desayuno, Almuerzo, Cena"
1060,Camu Garage Grill,No volveremos,1 de febrero de 2021,10,"Excelente servicio de parte de los meseros pero hay un hombre que creo que es el administrador o dueño del lugar y tiene una actitud bastante grosera, ya es la segunda vez que hace esto. NO recomiendo.","RANGO DE PRECIOS
$ 20.000 - $ 50.000
TIPOS DE COMIDA
Internacional, Venezolana, Sudamericana, Colombiana
COMIDAS
Almuerzo, Cena"
1061,Descortés,Deli,13 de marzo de 2021,50,"Super rico, buena temática sobre corsarios , comida y cocteleria excelentes recomiendo la entrada merienda del pelícano... super deli","Mariscos, Mediterránea, Fusión, Caribeña"
1062,Descortés,Descortes,14 de febrero de 2021,50,"Excelente atención, la comida deliciosa y los cócteles otro nivel, buenísimo!! Lo recomiendo muchísimo","Mariscos, Mediterránea, Fusión, Caribeña"
1063,Descortés,Me gusto el postre Ingenioso,14 de febrero de 2021,50,Me gusto el postre Ingenioso chocolate relleno de frambuesa Y lo calientan frente a ti Buena variedad de bebidas Un porto muy rico,"Mariscos, Mediterránea, Fusión, Caribeña"
1064,Descortés,Excelente gastronomía de mar,20 de enero de 2021,50,"Excelente gastronomía de mar 🌊 una experiencia única, la atención de Jesús y Neil excepcional, la coctelería exquisita, no dejen de visitar en Bogotá.","Mariscos, Mediterránea, Fusión, Caribeña"
1065,Descortés,Cena,15 de enero de 2021,50,"Excelente restaurante, la comida espectacular y lo mejor de todo la atención del señor neil Gutiérrez muchas gracias volveré...","Mariscos, Mediterránea, Fusión, Caribeña"
1066,Descortés,Redeli,14 de enero de 2021,50,"El concepto del restaurante espectacular, un superservicio el de Neil Gutiérrez es muy atento y su recomendación siempre acertada. El cóctel la leyenda del pulpo dorado es excelente.","Mariscos, Mediterránea, Fusión, Caribeña"
1067,Descortés,Velada romantica,9 de enero de 2021,50,"Lo pasamos muy bien con mi pareja, Jesús fue nuestro anfitrión, guió nuestra experiencia preguntando alergias y que nos gustaba para jugar con sabores y temperaturas. Les recomiendo dejarse guiar ya que tienen muy buen conocimiento de la carta. Uno de los top de Bogotá.","Mariscos, Mediterránea, Fusión, Caribeña"
1068,Descortés,Servicio perfecto,8 de enero de 2021,50,"Es un restaurante con mucho glamour, el servicio fue muy personalizado de parte de Jesús quien nos guió la experiencia al centro de mesa. La mayoría de la propuesta gastronómica se basa en productos del mar. Súper recomendado.","Mariscos, Mediterránea, Fusión, Caribeña"
1069,Descortés,Una buena experiencia en Bogotá,6 de enero de 2021,50,Recomendado el plato diosa de mar acompañado del cóctel vete al carajo! Una experiencia inolvidable.,"Mariscos, Mediterránea, Fusión, Caribeña"
1070,Santa Hamburguesa Usaquén,Deliciosa,6 de enero de 2018,50,"Es una hamburguesa de carne hecha a mano muy deliciosa, su presentación es impactante. Las bebidas para acompañar son creativas y refrescantes. Una excelente relación entre calidad y precio.","TIPOS DE COMIDA
Latina, Comida rápida, Parrillada, Española, Pub, Gastropub, Sudamericana, Colombiana"
1071,Pizza Andante,La mejor relación calidad precio,26 de mayo de 2018,50,Muy buena calidad y excelente precio. Nada q envidiarle a los sitios con mucho pergamino. Recomendado si quieres un buen producto y no arruinarte.,"RANGO DE PRECIOS
$ 11.000 - $ 50.000
TIPOS DE COMIDA
Italiana, Pizzería"
1072,Jungla Kumba,"Hay q ir y conocerlo, excelente tematica",25 de junio de 2020,40,"Excelente lugar, comida buen sabor y buena presentación, lugar ideal para ir en una fecha especial sobre todo con niños.","TIPOS DE COMIDA
Colombiana
CARACTERÍSTICAS
Comida para llevar, Reservas, Asiento, Estacionamiento disponible, Estacionamiento para clientes, Sillitas altas disponibles, Acceso para silla de ruedas, Sirve alcohol, Acepta tarjetas de crédito, Servicio de mesa"
1073,Jungla Kumba,"Lastima, pudiera ser un sitio chévere",14 de marzo de 2020,10,"Instalaciones viejas, acabadas, cero higiene en juego de niños, comida apenas regular, la idea es muy buena para la ciudad, pero esta muy mal tenido","TIPOS DE COMIDA
Colombiana
CARACTERÍSTICAS
Comida para llevar, Reservas, Asiento, Estacionamiento disponible, Estacionamiento para clientes, Sillitas altas disponibles, Acceso para silla de ruedas, Sirve alcohol, Acepta tarjetas de crédito, Servicio de mesa"
1074,Jungla Kumba,Pésima la comida,7 de marzo de 2020,10,"Hace dos años vinimos con mi hijo y en su momento la comida no era buena, ahora dos años después la comida sigue igual de mal. Que lastima.","TIPOS DE COMIDA
Colombiana
CARACTERÍSTICAS
Comida para llevar, Reservas, Asiento, Estacionamiento disponible, Estacionamiento para clientes, Sillitas altas disponibles, Acceso para silla de ruedas, Sirve alcohol, Acepta tarjetas de crédito, Servicio de mesa"
1075,Jungla Kumba,Puede mejorar,9 de enero de 2020,30,"Es un buen lugar, la decoración es distinta a muchos y es atractiva, no obstante es un poco demorado el servicio y las actividades no son distintas a la de cualquier centro comercial y la comida puede ser mejor para nivelar con precios","TIPOS DE COMIDA
Colombiana
CARACTERÍSTICAS
Comida para llevar, Reservas, Asiento, Estacionamiento disponible, Estacionamiento para clientes, Sillitas altas disponibles, Acceso para silla de ruedas, Sirve alcohol, Acepta tarjetas de crédito, Servicio de mesa"
1076,Jungla Kumba,Restaurante Jungla Kumba Colina,7 de enero de 2020,30,Es un muy buen sitio para ir en familia. La comida es buena. Pero....... el servicio puede mejorar. Los meseros no están atentos a las mesas. Específicamente me sucedió que faltaron platos en la orden.,"TIPOS DE COMIDA
Colombiana
CARACTERÍSTICAS
Comida para llevar, Reservas, Asiento, Estacionamiento disponible, Estacionamiento para clientes, Sillitas altas disponibles, Acceso para silla de ruedas, Sirve alcohol, Acepta tarjetas de crédito, Servicio de mesa"
1077,Jungla Kumba,Pésimo servicio,1 de enero de 2020,10,"Estuve con mi familia y salimos decepcionados, el servicio es pésimo las personas que atienden no son atentos al contrario son desinteresados y no les importa el cliente, los platos se demoran en servir, los juegos son antiguos. Definitivamente no volveré.","TIPOS DE COMIDA
Colombiana
CARACTERÍSTICAS
Comida para llevar, Reservas, Asiento, Estacionamiento disponible, Estacionamiento para clientes, Sillitas altas disponibles, Acceso para silla de ruedas, Sirve alcohol, Acepta tarjetas de crédito, Servicio de mesa"
1078,Jungla Kumba,Extremadamente caro,13 de diciembre de 2019,20,"La ambientación muy buena, acojedor. La comida pésima y el servicio muy regular. Lástima para las expectativas de la familia.","TIPOS DE COMIDA
Colombiana
CARACTERÍSTICAS
Comida para llevar, Reservas, Asiento, Estacionamiento disponible, Estacionamiento para clientes, Sillitas altas disponibles, Acceso para silla de ruedas, Sirve alcohol, Acepta tarjetas de crédito, Servicio de mesa"
1079,Cañaguate Sabores Costeños,Fresco y delicioso,8 de octubre de 2019,50,"Pare por casualidad y me lleve una sorpresa genial. La comida perfecta, recién hecha una vez la ordenas, un buen ambiente. Unos antojos costeños envidiables. Muy recomendado. El suero picante un manjar.","COMIDAS
Desayuno, Almuerzo, Cena"
1080,Cañaguate Sabores Costeños,Verdadero sabor costeño!,25 de agosto de 2019,50,Arepa e huevo con carne y suero picante una combinación única... sentí un pedacito de la tierra acá en Bogotá.,"COMIDAS
Desayuno, Almuerzo, Cena"
1081,Cañaguate Sabores Costeños,Antojitos Costeños frescos,19 de marzo de 2019,50,"Fritos y jugos típicos de la región Caribe, arepa e huevo, Carimañolas, Patacones de guineo verde, arepuelas, Zapote, Corozo, Nispero.. Todo de super buena calidad, todos preparados al momento de tu pedido, buen servicio, música bacana, y linda decoración. Arepa","COMIDAS
Desayuno, Almuerzo, Cena"
1082,Don Jediondo,regular,18 de febrero de 2021,30,"bastante regular, yo pedi unos aborrajados y vinieron unos plátanos re fritos con un trozito de queso, nada de lo que esperaba y caros para ser lo que es","TIPOS DE COMIDA
Colombiana, Sudamericana"
1083,Don Jediondo,Delicia de sabores,7 de agosto de 2019,50,"Los diferentes platos elaborados , todos tienen su sabor caracteristico, y de una muy agradable sazon","TIPOS DE COMIDA
Colombiana, Sudamericana"
1084,Don Jediondo,Caro y malo,14 de julio de 2019,10,"No recomiendo la comida de allá, además de costosa me parecio de muy mala calidad. Hace años no visito este restaurante, pero es que no me quedaron ganas de volver","TIPOS DE COMIDA
Colombiana, Sudamericana"
1085,Don Jediondo,mejor que el promedio,19 de febrero de 2019,30,"Si quieres comer algo un poco mejor que lo que encuentras en las plazoletas de comida de un centro comercial, sin duda Don Jediondo cumple","TIPOS DE COMIDA
Colombiana, Sudamericana"
1086,Don Jediondo,Muy deficiente,24 de enero de 2019,10,"La comida es desagradable, es precio es excesivo para la calidad y la atención . Es solo Marketing, invito a las personas a que conozcan otros restaurantes ya que Bogotá tiene variedad de sitios de alimentación.","TIPOS DE COMIDA
Colombiana, Sudamericana"
1087,Don Jediondo,Almuerzo típico,12 de diciembre de 2018,30,Se tiene un espectro grande de comida tipica colombiana. Sería mucho mejor en un sitio cerrado pues siempre están en plazoletas de comidas.,"TIPOS DE COMIDA
Colombiana, Sudamericana"
1088,Don Jediondo,comida tipica maravillosa,2 de octubre de 2018,40,"Restaurante donde te ofrecen excelentes platos nacionales y bebidas a su agrado, recomendado conocerlo","TIPOS DE COMIDA
Colombiana, Sudamericana"
1089,Bridados Bogotá,Pésimo servicio,10 de abril de 2021,10,Pedí servicio por delivery y no me entregaron lo que era falto comida la atención del delivery fue excelente pero si no te entregan lo que pediste entonces es un mal servicio,"RANGO DE PRECIOS
$ 10 - $ 40
TIPOS DE COMIDA
Japonesa, Internacional, Sushi, Fusión, Mediterránea, Española, Asiática
DIETAS ESPECIALES
Apto para vegetarianos"
1090,Bridados Bogotá,Pésimo servicio,1 de abril de 2021,10,Uno de los meseros fue la personas más grosera del mundo. Estábamos esperando la cuenta y pasó por el lado empujándonos. No volveré acá.,"RANGO DE PRECIOS
$ 10 - $ 40
TIPOS DE COMIDA
Japonesa, Internacional, Sushi, Fusión, Mediterránea, Española, Asiática
DIETAS ESPECIALES
Apto para vegetarianos"
1091,Bridados Bogotá,Pésimo restaurante,7 de marzo de 2021,10,"Pésimo restaurante, se demoran mucho atendiendo y no tienen buen servicio los meseros, el “All you can eat” es una estafa, te dan a elegir únicamente lo que ellos quieren. Salimos INTOXICADOS del restaurante y al parecer no hemos sido los únicos.","RANGO DE PRECIOS
$ 10 - $ 40
TIPOS DE COMIDA
Japonesa, Internacional, Sushi, Fusión, Mediterránea, Española, Asiática
DIETAS ESPECIALES
Apto para vegetarianos"
1092,Bridados Bogotá,PÉSIMO! LA PEOR EXPERIENCIA,6 de febrero de 2021,10,Si pides a domicilio te envían lo que quieran y además te dicen que escribas por dm de Instagram para resolver y no te responden más el teléfono. PÉSIMA ATENCIÓN AL CLIENTE. NO LOS RECOMIENDO PARA NADA. Decepcionados totalmente,"RANGO DE PRECIOS
$ 10 - $ 40
TIPOS DE COMIDA
Japonesa, Internacional, Sushi, Fusión, Mediterránea, Española, Asiática
DIETAS ESPECIALES
Apto para vegetarianos"
1093,Bridados Bogotá,El peor sushi de Bogotá,1 de marzo de 2020,10,"Horrible no saben ni siquiera cocinar arroz, salio de muy mala calidad el sushi no es recomendable..","RANGO DE PRECIOS
$ 10 - $ 40
TIPOS DE COMIDA
Japonesa, Internacional, Sushi, Fusión, Mediterránea, Española, Asiática
DIETAS ESPECIALES
Apto para vegetarianos"
1094,Wrap House,Excelente,1 de diciembre de 2019,50,"Muy buena comida y atención, el lugar tiene una buena distribución y los platos son excelentes en especial los wraps.","RANGO DE PRECIOS
$ 3 - $ 10
TIPOS DE COMIDA
Mexicana, Comida rápida, Sudamericana, Colombiana
COMIDAS
Almuerzo, Cena, Brunch, Bebidas"
1095,Aquí España,Desaseado,11 de mayo de 2020,10,"Pésimo servicio y atención al cliente, nos salió en el domicilio de arroz y el pescado un pedazo de alambre.","TIPOS DE COMIDA
Española, Sudamericana, Colombiana"
1096,Vegetalista,Excelente comida vegana. Estilo único e ingredientes.,11 de febrero de 2019,50,Hervidores de jamón hechos a mano. Nachos Y Jugo De Frutas. Salsas de la casa muy bien! Buena música y servicio.,"RANGO DE PRECIOS
$ 10.000 - $ 25.000
TIPOS DE COMIDA
Comida rápida, Internacional, Saludable
COMIDAS
Desayuno, Almuerzo, Cena, Abierto hasta tarde"
1097,Star Burguer,Sabores increíbles,15 de diciembre de 2019,50,"Nos encantó la comida, cada ingrediente de las hamburguesas resalta por su sabor, además el ambiente es muy relajado","RANGO DE PRECIOS
$ 11.900 - $ 35.900
TIPOS DE COMIDA
Estadounidense, Parrilla, Pub, Gastropub
COMIDAS
Almuerzo, Cena"
1098,Steak Station,Pesimo,13 de junio de 2018,10,"En el centro comercial andino Pedimos una Carne asada pero no tenía sabor, muy regular la carne . No lo recomiendo","TIPOS DE COMIDA
Estadounidense, Latina, Española"
1099,Steak Station,Deliciosamente Generoso,13 de diciembre de 2016,50,"Muy buena comida, platos bastante generosos, la calidad de las carnes de primera, salen servidos tal cual los ves en la carta. recomiendo las costillitas BBQ","TIPOS DE COMIDA
Estadounidense, Latina, Española"
1100,Steak Station,Restaurante aceptable,7 de enero de 2016,30,"Visite el local del centro comercial Santa fe. El restaurante es aceptable para estar en una plazoleta de comidas. Pedí un plato mixto con jugo natural, el sabor es bueno pero me pareció pequeña la porción","TIPOS DE COMIDA
Estadounidense, Latina, Española"
1101,Steak Station,Carne asada en Steak Station centro comercial San Rafael,16 de diciembre de 2015,50,"La carne asada es deliciosa. Delgada, tierna y barata. $9.900 (3 USD aprox). Hay carnes en diferentes presentaciones y con diferentes acompañamientos. Precios oscilan entre $10.000 y $28.000 Ubicado en plazoleta de comidas tercer piso centro comercial San Rafael en Bogotá.","TIPOS DE COMIDA
Estadounidense, Latina, Española"
1102,Mister Lee,Excelente servicio,13 de noviembre de 2019,50,"En este punto hay un señor que está en caja que siempre nos atiende de la manera más cordial, siempre dispuesto y amable, creo que es lo mejor que tiene este local en particular además de la comida, es deliciosa.","TIPOS DE COMIDA
Comida rápida, Asiática
CARACTERÍSTICAS
Comida para llevar, Entrega a domicilio, Asiento"
1103,Mister Lee,Excelente,22 de abril de 2019,50,El sitio tiene una muy buena relación calidad precio siendo realmente muy económico y más importante delicioso,"TIPOS DE COMIDA
Comida rápida, Asiática
CARACTERÍSTICAS
Comida para llevar, Entrega a domicilio, Asiento"
1104,Mister Lee,Cantidad y sabor,28 de octubre de 2018,30,"Sabor muy rico sobretodo para las carnes, lastimosamente los vegetales sabían a quemado. Buena cantidad de comida.","TIPOS DE COMIDA
Comida rápida, Asiática
CARACTERÍSTICAS
Comida para llevar, Entrega a domicilio, Asiento"
1105,Mister Lee,Plastico e icopor por todo lado,11 de septiembre de 2018,20,"Deben empezar a usar platos qué al menos se puedan reciclar, el icopor no es reciclable y los cubiertos de plastico son poco idéales para la gente que toma su tiempo y se sienta a comer. Cuanta basura producen!","TIPOS DE COMIDA
Comida rápida, Asiática
CARACTERÍSTICAS
Comida para llevar, Entrega a domicilio, Asiento"
1106,Karma tradición llanera,Bien.,29 de mayo de 2019,30,"Restaurante asador, la comida normal, ya final de tarde algo seca la carne. Buena atención. Instalaciones buenas.","RANGO DE PRECIOS
$ 10 - $ 30
TIPOS DE COMIDA
Cervecería, Mariscos, Parrilla, Pub, Bar de vinos, Sudamericana, Colombiana"
1107,Central Cervecería Artesanal,Lugar para compartir...,27 de mayo de 2019,50,"Me encantó este lugar, buena música, ambiente tranquilo para conversar, buena cerveza artesanal acompañada con comida deliciosa, seguiré visitándolos...","TIPOS DE COMIDA
Cervecería, Comida rápida, Pub, Gastropub
COMIDAS
Cena, Brunch, Abierto hasta tarde, Bebidas
CARACTERÍSTICAS
Asientos al aire libre, Restaurante privado, Televisión, Sillitas altas disponibles, Sirve alcohol, Bar completo, Acepta tarjetas de crédito, Servicio de mesa"
1108,El Khalifa,Es el peor restaurante de comida arabe,10 de noviembre de 2020,10,"No tiene higiene alguna hacen las cosas chambonas y la comida tenia cabellos, se hizo la reclamación y no hubo respuesta alguna","TIPOS DE COMIDA
Libanesa, Mediterránea, Del Medio Oriente
COMIDAS
Almuerzo
CARACTERÍSTICAS
Comida para llevar, Acceso para silla de ruedas, Servicio de mesa"
1109,El Khalifa,Bajo mucho la calidad,20 de mayo de 2019,10,"Estos restaurantes ya no queda sino el nombre , pedimos un pincho de pollo y el pollo estaba descompuesto la calidad pésima de todos sus productos","TIPOS DE COMIDA
Libanesa, Mediterránea, Del Medio Oriente
COMIDAS
Almuerzo
CARACTERÍSTICAS
Comida para llevar, Acceso para silla de ruedas, Servicio de mesa"
1110,El Khalifa,Comida árabe,14 de febrero de 2019,20,"No hay entradas, el plato es simple y la limonada con hierbabuena es súper insípida. La atención al cliente es buena pero la comida no es contundente para los precios que manejan.","TIPOS DE COMIDA
Libanesa, Mediterránea, Del Medio Oriente
COMIDAS
Almuerzo
CARACTERÍSTICAS
Comida para llevar, Acceso para silla de ruedas, Servicio de mesa"
1111,El Khalifa,Lo más inmundo,12 de octubre de 2016,10,"Es una lastima q un restaurante con esa tradición tenga en estos momentos una comida tan pésima tan mala, tan mal servida. No hay derecho q cobren 20000 pesos por una untada de garbanzos sin nada de proteína la comida más mala q he probado.","TIPOS DE COMIDA
Libanesa, Mediterránea, Del Medio Oriente
COMIDAS
Almuerzo
CARACTERÍSTICAS
Comida para llevar, Acceso para silla de ruedas, Servicio de mesa"
1112,El Khalifa,Platos vegetarianos,11 de octubre de 2016,50,"Un excelente y cómodo lugar para probar platos de otros sabores, su arroz de almendras y sus platos vegetarianos son realmente deliciosos!","TIPOS DE COMIDA
Libanesa, Mediterránea, Del Medio Oriente
COMIDAS
Almuerzo
CARACTERÍSTICAS
Comida para llevar, Acceso para silla de ruedas, Servicio de mesa"
1113,El Khalifa,Saboreando,17 de julio de 2016,50,"Un sitio agradable y limpio con comida de primera, todos sus platos tienen algo que contar, recomiendo el arroz con almendras,","TIPOS DE COMIDA
Libanesa, Mediterránea, Del Medio Oriente
COMIDAS
Almuerzo
CARACTERÍSTICAS
Comida para llevar, Acceso para silla de ruedas, Servicio de mesa"
1114,Nudols,Horrible la comida,5 de febrero de 2019,10,"La comida más horrible que he comido en Bogotá. Favor gasten su dinero en otra comida. Cerdo puro pellejo, se paga por la salsa y venía sin sabor a nada. Menos mal que no compré los combos más grande. Estafa total.","CARACTERÍSTICAS
Comida para llevar"
1115,Nudols,Pésimo,13 de septiembre de 2018,10,"Pedí dos cajas de arroz criollo por domicilio, horribles, saladas, super condimentadas y grasosas y una caja de papa a la francesa que ni probamos porque nadaban en grasa. Que gran decepción de lugar, jamás volveré a probar algo allá.","CARACTERÍSTICAS
Comida para llevar"
1116,Nudols,Nunca volveré,8 de marzo de 2017,10,"Para domicilios es una pesadilla. La que atiende no sabe lo que vende y la comida llega tarde, y el sabor... horrible. Realmente la cajita fue hecha sin cariño, demaciado salado y cae muy pesado. Realmente no recomiendo para nada este local.","CARACTERÍSTICAS
Comida para llevar"
1117,Nudols,Más o menos,1 de febrero de 2017,30,Lo malo fue que pedí un domicilio como a las 7:50pm y llegó a las 10pm así que no lo recibí. En otra ocasión fui directamente al local de la 39 con 13 y me pareció bueno pero sin más.,"CARACTERÍSTICAS
Comida para llevar"
1118,Nudols,Un asco,21 de septiembre de 2016,10,"Pedí un domicilio, llego en 15 minutos, me entregaron una bolsa en un charco con mal olor y hasta con pelos. En verdad me produjo nauseas","CARACTERÍSTICAS
Comida para llevar"
1119,Hakumai,Terrible,4 de marzo de 2018,10,"Es terrible. El sabor de la salsa me duró en boca varios días. Lo peor , tuve infección alimenticia que me mandó al hospital. Necesitan una visita de la secretaria de salud","TIPOS DE COMIDA
Japonesa"
1120,Car Show Parrilla-Bar,Celebrando cumpleaños,1 de mayo de 2019,10,"Muy mal servicio, domorado e incompleto, durando 40 minutos y sólo nos llevaron la jarra de limonada sin vasos, ofrecieron productos que ya no tenianquiere..finalmentecomo nos fuimos...mucha expectativa con el lugar, pero nos defraudó","TIPOS DE COMIDA
Churrasquería, Bar, Pub"
1121,Car Show Parrilla-Bar,Regular!,19 de febrero de 2017,10,"La especialidad es una parrillada que deja mucho que desear, los cortes de las carnes pequeños y demasiado delgados. Decepción total","TIPOS DE COMIDA
Churrasquería, Bar, Pub"
1122,Sopita,Fríjoles deliciosos.,2 de octubre de 2017,40,"Un menú variado y asequible (ofrecen porciones completas medias o pequeñas) muy bien atendido, limpio y ordenado.","RANGO DE PRECIOS
$ 9.800 - $ 35.000
TIPOS DE COMIDA
Parrilla, Sopas, Sudamericana, Colombiana
COMIDAS
Almuerzo"
1123,Brazzeiro Rodizio do Brasil Buffet,Pesima comida,22 de agosto de 2019,20,"El servicio que ofrecen en formato ""rodizio"" , en primer lugar es muy caro, y lo peor es que la carne que ofrecen es muy mala, sin saber, y en el caso del pollo, vino crudo. No lo recomiendo, pagamos casi 115.000 pesos (35 usd).","CARACTERÍSTICAS
Reservas, Asiento, Sirve alcohol, Servicio de mesa, Acceso para silla de ruedas"
1124,Brazzeiro Rodizio do Brasil Buffet,No es un buen rodizio,14 de mayo de 2019,20,"Comida sin buen sabor, no son buenos cortes algunos productos duros, dan la sensación de no ser frescos.","CARACTERÍSTICAS
Reservas, Asiento, Sirve alcohol, Servicio de mesa, Acceso para silla de ruedas"
1125,Brazzeiro Rodizio do Brasil Buffet,Desastre Total,10 de enero de 2019,10,"Visitamos el restaurante que está ubicado en el CC Titan Plaza 4o piso y realmente fue pésimo el servicio, la carne, los acompañamientos, en fin.... Todo de afán, los cortes un desastre y la atención al cliente pésima. Definitivamente NO lo recomiendo.","CARACTERÍSTICAS
Reservas, Asiento, Sirve alcohol, Servicio de mesa, Acceso para silla de ruedas"
1126,Filomenu,Terrible,15 de noviembre de 2016,10,"Comida regular, pésima atención. El dueño, Adriano, es bastante grosero con sus meseros y clientes, he visto cómo trata a sus meseras y resulta muy incómodo presenciar esas patanerías. NADA RECOMENDADO!!!","TIPOS DE COMIDA
Fusión"
1127,Cuatro Cuervos Restaurante,Delicioso,5 de marzo de 2021,50,"Una alternativa diferente, realmente delicioso, se nota que las hamburguesas son realmente artesanales.","TIPOS DE COMIDA
Estadounidense, Churrasquería, Cervecería, Pizzería, Pub, Restaurantes cerveceros"
1128,Hamburguesas Don Chichilo,Cena,16 de febrero de 2021,50,"Solicite 2 hamburguesas a domicilio y llegaron a tiempo y caliente, me encantaron qué sabor tan exquisito😋 Sin duda totalmente recomendadas","RANGO DE PRECIOS
$ 14.000 - $ 28.900
TIPOS DE COMIDA
Comida rápida
COMIDAS
Almuerzo, Cena"
1129,Mabela,Definitivamente Mabela es La tienda del Cacao,2 de diciembre de 2015,40,"Ricuras a base de Chocolate principalmente, buenos precios, atención y calidad excelentes. Empresa familiar con sabor Colombiano","RANGO DE PRECIOS
$ 2 - $ 12"
